web_scraper_order,web_scraper_start_url,image,location,price,name
"1765119941-472","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4134077_uploaded_image1_1678808506.jpg","Cambérène, Dakar, Sénégal","15 000CFA","Pigeons texans"
"1765119941-473","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4133025_uploaded_image1_1678744597.jpg","Mariste, Dakar, Sénégal","55 000CFA","Pigeon  Paon Indien"
"1765119941-474","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4130101_uploaded_image1_1678546170.jpg","Point E, Dakar, Sénégal","30 000CFA","Pigeons Diamant Mandarin"
"1765119941-475","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4125350_uploaded_image1_1678282298.jpg","Niaga, Sénégal","15 000CFA","Lapin"
"1765119941-476","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4123300_uploaded_image1_1678175207.jpg","Niaga, Sénégal","10 000CFA","Lapereaux"
"1765119941-477","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4119858_uploaded_image1_1677937311.jpg","Mbao, Dakar, Sénégal","70 000CFA","Coq Brahman"
"1765119941-478","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4111710_uploaded_image1_1677517472.jpg","Cambérène, Dakar, Sénégal","100 000CFA","Pigeon  Mondains"
"1765119941-479","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4111707_uploaded_image1_1677517375.jpg","Cambérène, Dakar, Sénégal","50 000CFA","Pigeons  voyageurs à manteau"
"1765119941-480","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4107161_uploaded_image1_1677172109.jpg","Mbao, Dakar, Sénégal","43 000CFA","Coq  Brahman"
"1765119941-481","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4099353_uploaded_image1_1676660089.jpg","Dakar, Sénégal","5 000CFA","Poulet"
"1765119941-482","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4099352_uploaded_image1_1676659955.jpg","Dakar, Sénégal","5 000CFA","Poulet"
"1765119941-483","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4098076_uploaded_image1_1676582659.jpg","Mbao, Dakar, Sénégal","2 500CFA","Poussins cou nu"
"1765119941-484","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4097932_uploaded_image1_1676574876.jpg","Dakar, Sénégal","30 000CFA","Lapin papillon"
"1765119941-485","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4088341_uploaded_image1_1675964415.jpg","Niaga, Sénégal","20 000CFA","Lapin femelle Angora"
"1765119941-486","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4069804_uploaded_image1_1675001928.jpg","Rufisque, Sénégal","15 000CFA","Lapin"
"1765119941-487","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4062470_uploaded_image1_1674512420.jpg","Niaga, Sénégal","25 000CFA","Lapin Angora"
"1765119941-488","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4060697_uploaded_image1_1674397870.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","25 000CFA","Lapin nain tête de lion"
"1765119941-489","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4055238_uploaded_image2_1674047643.jpeg","Thies, Sénégal","Prix sur demande","Poules pondeuses"
"1765119941-490","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4054751_uploaded_image1_1674032700.jpg","Niaga, Sénégal","10 000CFA","Lapereau Angora"
"1765119941-491","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4052032_uploaded_image1_1673874541.jpg","Mariste, Dakar, Sénégal","20 000CFA","Lapereaux"
"1765119941-492","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4050293_uploaded_image1_1673730559.jpg","Parcelle Assainies, Dakar, Sénégal","95 000CFA","Coq Chochin"
"1765119941-493","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4050206_uploaded_image1_1673726092.jpg","Parcelle Assainies, Dakar, Sénégal","95 000CFA","Couple   Braman Cochin"
"1765119941-494","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4050193_uploaded_image1_1673725687.jpg","Parcelle Assainies, Dakar, Sénégal","950 000CFA","Poulet Braman cochin"
"1765119941-495","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4044027_uploaded_image1_1673388793.jpg","Ziguinchor, Sénégal","4 000CFA","Poulets de chairs"
"1765119941-496","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4041126_uploaded_image1_1673258391.jpg","Dakar, Sénégal","35 000CFA","Poussins de chair"
"1765119941-497","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4036533_uploaded_image1_1672950565.jpg","Cambérène, Dakar, Sénégal","30 000CFA","Couple angoura"
"1765119941-498","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4034954_uploaded_image1_1672875776.jpg","Cambérène, Dakar, Sénégal","12 000CFA","Couple pigeons voyageurs"
"1765119941-499","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4034942_uploaded_image1_1672874900.jpg","Cambérène, Dakar, Sénégal","15 000CFA","Couple voyageur blanc"
"1765119941-500","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4033120_uploaded_image1_1672788351.jpg","Dieuppeul-Derklé, Dakar, Sénégal","50 000CFA","Perruches anglaise - couple"
"1765119941-501","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4033032_uploaded_image1_1672783609.jpg","Dakar, Sénégal","20 000CFA","Perruche ondulée"
"1765119941-502","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4030997_uploaded_image1_1672682387.jpg","Dakar, Sénégal","50 000CFA","Coq Cochin"
"1765119941-503","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4030993_uploaded_image1_1672682272.jpg","Dakar, Sénégal","50 000CFA","Coq cochin"
"1765119941-504","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4028864_uploaded_image2_1672481470.jpeg","Rufisque, Sénégal","3 500CFA","Poulet de chair"
"1765119941-505","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4021629_uploaded_image1_1671880183.jpg","Dakar, Sénégal","3 000CFA","Poulets de chair"
"1765119941-506","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4021335_uploaded_image1_1671837753.jpg","Thies, Sénégal","40 000CFA","Couple texan"
"1765119941-507","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4021333_uploaded_image1_1671837659.jpg","Thies, Sénégal","90 000CFA","Couple mondain"
"1765119941-508","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4019501_uploaded_image1_1671719532.jpg","Mariste, Dakar, Sénégal","14 000CFA","Couple pigeons"
"1765119941-509","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4013190_uploaded_image1_1671298740.jpg","Kaolack, Sénégal","50 000CFA","Pigeon"
"1765119941-510","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4012180_uploaded_image1_1671225603.jpg","Touba, Sénégal","30 000CFA","Lapins"
"1765119941-511","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4012177_uploaded_image3_1671225532.jpeg","Touba, Sénégal","35 000CFA","Poules"
"1765119941-512","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4009110_uploaded_image1_1671058199.jpg","Mbour, Sénégal","12 000CFA","Pigeons"
"1765119941-513","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_4005445_uploaded_image1_1670854767.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Couple Brahma"
"1765119941-514","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3999035_uploaded_image1_1670454354.jpg","Sicap Liberté, Dakar, Sénégal","25 000CFA","Pigeon français"
"1765119941-515","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3990507_uploaded_image1_1669994795.jpg","Mbour, Sénégal","65 000CFA","Coq mal cochain"
"1765119941-516","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3989311_uploaded_image1_1669935034.jpg","Cambérène, Dakar, Sénégal","80 000CFA","Pigeons"
"1765119941-517","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3986519_uploaded_image1_1669815997.jpg","Mbour, Sénégal","85 000CFA","Pigeon Mondain"
"1765119941-518","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3983729_uploaded_image1_1669650251.jpg","Parcelle Assainies, Dakar, Sénégal","20 000CFA","Mâle Brahma"
"1765119941-519","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3981130_uploaded_image1_1669460038.jpg","Dakar, Sénégal","30 000CFA","Poussin bleu holande"
"1765119941-520","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3981127_uploaded_image1_1669459933.jpg","Dakar, Sénégal","3 000CFA","Poussin dinde chair"
"1765119941-521","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3958692_uploaded_image1_1668044083.jpg","Mbao, Dakar, Sénégal","30 000CFA","Pigeons Pan Indien"
"1765119941-522","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3956250_uploaded_image1_1667916487.jpg","Touba, Sénégal","30 000CFA","Poussins"
"1765119941-523","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3956033_uploaded_image1_1667909977.jpg","Tambacounda, Sénégal","50 000CFA","Coq choie & bramane"
"1765119941-524","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3941235_uploaded_image1_1667077382.jpg","Dakar, Sénégal","80 000CFA","Paire Brahma"
"1765119941-525","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3937288_uploaded_image1_1666813728.jpg","Hann Bel-Air, Dakar, Sénégal","25 000CFA","Lapin"
"1765119941-526","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3934536_uploaded_image1_1666646311.jpg","Mbour, Sénégal","65 000CFA","Lapin male Fauve"
"1765119941-527","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3916214_uploaded_image1_1665526226.jpg","Dakar, Sénégal","Prix sur demande","Pigeons"
"1765119941-528","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3911550_uploaded_image1_1665233894.jpg","Hann Bel-Air, Dakar, Sénégal","20 000CFA","Lapin mâle engoura"
"1765119941-529","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3911548_uploaded_image1_1665233800.jpg","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Pigeon"
"1765119941-530","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3882380_uploaded_image1_1663498641.jpg","Keur Massar, Sénégal","500CFA","Poussins de caille"
"1765119941-531","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3879030_uploaded_image1_1663241521.jpg","Mbao, Dakar, Sénégal","15 000CFA","Bleues d’Hollandes"
"1765119941-532","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3879015_uploaded_image1_1663241115.jpg","Mbao, Dakar, Sénégal","1 500CFA","Poussins Bleues Hollandaises"
"1765119941-533","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3869035_uploaded_image1_1662638536.jpg","Guediawaye, Dakar, Sénégal","4 000CFA","Poulet chair"
"1765119941-534","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3868279_uploaded_image1_1662589600.jpg","Keur Massar, Sénégal","Prix sur demande","Brahmans Herminé et Cochins"
"1765119941-535","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3859176_uploaded_image1_1662124807.jpg","Parcelle Assainies, Dakar, Sénégal","1 500CFA","Poussin pintade"
"1765119941-536","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3856165_uploaded_image1_1662024131.jpg","Grand Yoff, Dakar, Sénégal","3 000CFA","Pigeon"
"1765119941-537","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3856160_uploaded_image1_1662023975.jpg","Grand Yoff, Dakar, Sénégal","7 000CFA","Pigeon voyageur"
"1765119941-538","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3841798_uploaded_image1_1661198573.jpg","Point E, Dakar, Sénégal","Prix sur demande","Diamant Mandarin Huppé"
"1765119941-539","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3829942_uploaded_image1_1660489290.jpg","Dakar Plateau, Dakar, Sénégal","2 000CFA","Pigeons voyageurs"
"1765119941-540","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3820532_uploaded_image1_1659963344.jpg","Niaga, Sénégal","Prix sur demande","Poulets"
"1765119941-541","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3820323_uploaded_image1_1659956851.jpg","Mariste, Dakar, Sénégal","3 000CFA","Poulet de chair"
"1765119941-542","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3818868_uploaded_image1_1659851735.jpg","Dakar, Sénégal","20 000CFA","Pigeons portugais espagnols"
"1765119941-543","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3818867_uploaded_image1_1659851278.jpg","Dakar, Sénégal","10 000CFA","Pigeons espagnols"
"1765119941-544","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3818707_uploaded_image1_1659828045.jpg","Niaga, Sénégal","Prix sur demande","Poulets"
"1765119941-545","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3817370_uploaded_image1_1659739915.jpg","Saly, Sénégal","Prix sur demande","Pigeon Opal"
"1765119941-546","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3812639_uploaded_image1_1659524524.jpg","HLM, Dakar, Sénégal","3 000CFA","Poulet de chair"
"1765119941-547","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3809817_uploaded_image1_1659394489.jpg","Dakar, Sénégal","3 500CFA","Poulets"
"1765119941-548","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3807013_uploaded_image1_1659264761.jpg","Dakar, Sénégal","45 000CFA","Femelle herminé pur sang"
"1765119941-549","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3803369_uploaded_image1_1659011427.jpg","Dakar, Sénégal","60 000CFA","Poule Brahman"
"1765119941-550","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3803358_uploaded_image2_1659010838.jpeg","Dakar, Sénégal","110 000CFA","Poule Brahma"
"1765119941-551","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","https://images.coinafrique.com/thumb_3802372_uploaded_image1_1658943727.jpg","Cambérène, Dakar, Sénégal","35 000CFA","Femelles Manteau Opal"
"1765119945-552","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4444985_uploaded_image1_1699208691.jpg","Ouakam, Dakar, Sénégal","Prix sur demande","Coqs"
"1765119945-553","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4435893_uploaded_image1_1698681315.jpg","Niaga, Sénégal","Prix sur demande","Lapin"
"1765119945-554","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4434579_uploaded_image1_1698581736.jpg","Rufisque, Sénégal","Prix sur demande","Lapins"
"1765119945-555","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4433087_uploaded_image1_1698427048.jpg","Niaga, Sénégal","10 000CFA","Lapereau"
"1765119945-556","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4425850_uploaded_image1_1697991508.jpg","Niaga, Sénégal","10 000CFA","Lapereau"
"1765119945-557","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4425812_uploaded_image1_1697988348.jpg","Keur Massar, Sénégal","15 000CFA","Cochons d'Inde"
"1765119945-558","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4418928_uploaded_image1_1697461664.jpg","Grand Yoff, Dakar, Sénégal","15 000CFA","Pigeons voyageur de compétition"
"1765119945-559","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4418917_uploaded_image1_1697461219.jpg","Grand Yoff, Dakar, Sénégal","3 000CFA","Pigeons"
"1765119945-560","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4418908_uploaded_image1_1697461394.jpg","Grand Yoff, Dakar, Sénégal","5 000CFA","Pigeon voyageur"
"1765119945-561","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4418898_uploaded_image1_1697460446.jpg","Grand Yoff, Dakar, Sénégal","2 000CFA","Pigeon"
"1765119945-562","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4408360_uploaded_image1_1696785290.jpg","Mbao, Dakar, Sénégal","35 000CFA","Lapin"
"1765119945-563","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4406776_uploaded_image1_1696680924.jpg","Rufisque, Sénégal","8 000CFA","Pigeon voyageur"
"1765119945-564","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4406771_uploaded_image1_1696680728.jpg","Rufisque, Sénégal","8 000CFA","Pigeon voyageur"
"1765119945-565","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4399877_uploaded_image1_1696286458.jpg","Pikine, Sénégal","26 500CFA","Poussins"
"1765119945-566","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4389249_uploaded_image1_1695564020.jpg","Medina, Dakar, Sénégal","25 000CFA","Poule Brahma"
"1765119945-567","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4384422_uploaded_image1_1695232906.jpg","Niaga, Sénégal","20 000CFA","Lapins"
"1765119945-568","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4381621_uploaded_image1_1695057585.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Lapereau"
"1765119945-569","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4378163_uploaded_image1_1694787558.jpg","Dakar, Sénégal","50 000CFA","Pigeons Culbutant français"
"1765119945-570","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4369295_uploaded_image1_1694214443.jpg","Keur Massar, Sénégal","Prix sur demande","Poule Brahman herminé"
"1765119945-571","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4368816_uploaded_image1_1694188598.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Lapin"
"1765119945-572","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4368566_uploaded_image1_1694179237.jpg","Cambérène, Dakar, Sénégal","350 000CFA","Pigeons de race"
"1765119945-573","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4359251_uploaded_image1_1693583547.jpg","Niaga, Sénégal","Prix sur demande","Lapin"
"1765119945-574","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4347215_uploaded_image1_1692800912.jpg","Rufisque, Sénégal","90 000CFA","Lapin   Papillon"
"1765119945-575","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4337665_uploaded_image1_1692197761.jpg","Niaga, Sénégal","Prix sur demande","Lapin"
"1765119945-576","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4337664_uploaded_image2_1692903389.jpeg","Niaga, Sénégal","Prix sur demande","Lapin"
"1765119945-577","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4336471_uploaded_image1_1692120444.jpg","Niaga, Sénégal","Prix sur demande","Lapins"
"1765119945-578","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4333705_uploaded_image1_1691943760.jpg","Niaga, Sénégal","10 000CFA","Lapereaux"
"1765119945-579","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4324644_uploaded_image1_1691345949.jpg","Niaga, Sénégal","Prix sur demande","Lapereaux"
"1765119945-580","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4323837_uploaded_image1_1691274033.jpg","Dakar, Sénégal","Prix sur demande","Poussins de chair"
"1765119945-581","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4312499_uploaded_image1_1690566200.jpg","Niaga, Sénégal","40 000CFA","Lapin"
"1765119945-582","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4302571_uploaded_image1_1689893299.jpg","Thies, Sénégal","Prix sur demande","Poules"
"1765119945-583","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4302356_uploaded_image1_1689878968.jpg","Niaga, Sénégal","Prix sur demande","Lapin"
"1765119945-584","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4298076_uploaded_image1_1689619080.jpg","Ouakam, Dakar, Sénégal","15 000CFA","Lapin"
"1765119945-585","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4296184_uploaded_image1_1689472721.jpg","Dakar, Sénégal","80 000CFA","Lapin"
"1765119945-586","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4290482_uploaded_image1_1689101216.jpg","Rufisque, Sénégal","30 000CFA","Poussins Brahmanes"
"1765119945-587","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4290479_uploaded_image1_1689101063.jpg","Rufisque, Sénégal","60 000CFA","Coq hermine"
"1765119945-588","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4289564_uploaded_image1_1689066044.jpg","Ouakam, Dakar, Sénégal","30 000CFA","Lapin nain Loutre"
"1765119945-589","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4287658_uploaded_image1_1688923156.jpg","Rufisque, Sénégal","6 000CFA","Poulets  bleu Holland"
"1765119945-590","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4287413_uploaded_image1_1688907084.jpg","Dakar, Sénégal","Prix sur demande","Pigeons"
"1765119945-591","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4287411_uploaded_image1_1688907003.jpg","Dakar, Sénégal","Prix sur demande","Lapins"
"1765119945-592","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4286623_uploaded_image1_1688830929.jpg","Rufisque, Sénégal","25 000CFA","Pigeon Messager"
"1765119945-593","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4283570_uploaded_image1_1688648209.jpg","Keur Massar, Sénégal","4 000CFA","Poulets de chair"
"1765119945-594","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4277905_uploaded_image1_1688318584.jpg","Louga, Sénégal","15 000CFA","Pigeon Boulan"
"1765119945-595","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4277890_uploaded_image1_1688316619.jpg","Louga, Sénégal","45 000CFA","Pigeon Boulan"
"1765119945-596","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4268955_uploaded_image1_1687603560.jpg","Niaga, Sénégal","10 000CFA","Lapereaux"
"1765119945-597","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4268327_uploaded_image1_1687541319.jpg","Niaga, Sénégal","30 000CFA","Lapin"
