web_scraper_order,web_scraper_start_url,image,location,price,name
"1765120262-126","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_3012014_uploaded_image1_1616250290.jpg","Guediawaye, Dakar, Sénégal","425 000CFA","Bœuf"
"1765120262-127","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_3005811_uploaded_image1_1615937465.jpg","Mbour, Sénégal","35 000CFA","Laor noir"
"1765120262-128","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_3004606_uploaded_image1_1615897391.jpg","Dakar, Sénégal","2 500CFA","Porc"
"1765120262-129","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2968890_uploaded_image1_1614172978.jpg","Dakar, Sénégal","Prix sur demande","Bœuf"
"1765120262-130","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2966724_uploaded_image1_1614082274.jpg","Grand Dakar, Dakar, Sénégal","160 000CFA","Chaton Angora turque"
"1765120262-131","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2936871_uploaded_image1_1612659734.jpg","Mbour, Sénégal","85 000CFA","Couple oie de toulouse adulte"
"1765120262-132","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2930350_uploaded_image1_1612388040.jpg","Ngor, Dakar, Sénégal","35 000CFA","Perroquet Sénégal avec cage"
"1765120262-133","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2924412_uploaded_image1_1612197584.jpg","Kébémer, Sénégal","1 500 000CFA","Jument arabe"
"1765120262-134","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2896567_uploaded_image1_1610914575.jpg","Parcelle Assainies, Dakar, Sénégal","12 500CFA","Perruches - inséparables"
"1765120262-135","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2888081_uploaded_image1_1610544422.jpg","Louga, Sénégal","70 000CFA","Dinde rouge"
"1765120262-136","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2886750_uploaded_image1_1610486302.jpg","Mamelles, Dakar, Sénégal","Prix sur demande","Chaton noir blanc"
"1765120262-137","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2881915_uploaded_image1_1610303521.jpg","Saly, Sénégal","Prix sur demande","Bouc race laitière"
"1765120262-138","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2876451_uploaded_image1_1610052488.jpg","Thies, Sénégal","50 000CFA","Canard Colvert"
"1765120262-139","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2860327_uploaded_image1_1609342553.jpg","Grand Dakar, Dakar, Sénégal","Prix sur demande","Chatons"
"1765120262-140","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2856538_uploaded_image1_1609162542.jpg","HLM, Dakar, Sénégal","250 000CFA","Veau"
"1765120262-141","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2846588_uploaded_image1_1608636321.jpg","Bambey, Sénégal","550 000CFA","Vache"
"1765120262-142","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2826620_uploaded_image1_1607777038.jpg","Dakar, Sénégal","100 000CFA","Chaton Angora Turc"
"1765120262-143","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2735977_uploaded_image1_1604436594.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Dinde d'amérique"
"1765120262-144","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2709747_uploaded_image1_1603289227.jpg","Louga, Sénégal","300 000CFA","Vache"
"1765120262-145","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2703622_uploaded_image1_1603049550.jpg","Mamelles, Dakar, Sénégal","35 000CFA","Canard"
"1765120262-146","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2701057_uploaded_image1_1602937383.jpg","Dakar, Sénégal","15 000CFA","Olpliitone 20 jours"
"1765120262-147","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2697117_uploaded_image1_1602773283.jpg","Kébémer, Sénégal","850 000CFA","Âne Arabe"
"1765120262-148","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2694722_uploaded_image1_1602689183.jpg","Louga, Sénégal","250 000CFA","Bœufs"
"1765120262-149","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2694720_uploaded_image1_1602689075.jpg","Louga, Sénégal","350 000CFA","Bœufs"
"1765120262-150","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2694719_uploaded_image1_1602688985.jpg","Louga, Sénégal","350 000CFA","Bœufs"
"1765120262-151","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2687649_uploaded_image1_1602441772.jpg","Mbour, Sénégal","2 000 000CFA","Vaches laitières"
"1765120262-152","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2675855_uploaded_image1_1601992602.jpg","Louga, Sénégal","200 000CFA","Chèvre Bouc de race"
"1765120262-153","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2673741_uploaded_image2_1601909107.jpeg","Diamniadio, Sénégal","100 000CFA","Bouc chèvre"
"1765120262-154","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://images.coinafrique.com/thumb_2663712_uploaded_image1_1601554766.jpg","Dakar, Sénégal","225 000CFA","Paon bleu"
"1765120266-155","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_4002094_uploaded_image1_1670612752.jpg","Ngor, Dakar, Sénégal","350 000CFA","Chat persan hymalayen"
"1765120266-156","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_4001249_uploaded_image1_1670577657.jpg","Bambey, Sénégal","600 000CFA","Bœufs"
"1765120266-157","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3991901_uploaded_image1_1670076562.jpg","Bambey, Sénégal","600 000CFA","Bœufs"
"1765120266-158","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3985611_uploaded_image1_1669761997.jpg","Dakar, Sénégal","50 000CFA","Chèvre"
"1765120266-159","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg","Guediawaye, Dakar, Sénégal","12 000CFA","Perruches ondulées"
"1765120266-160","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3956247_uploaded_image2_1667916424.jpeg","Touba, Sénégal","450 000CFA","Paon"
"1765120266-161","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3956243_uploaded_image1_1667916312.jpg","Touba, Sénégal","35 000CFA","Dinde"
"1765120266-162","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3922652_uploaded_image1_1665918281.jpg","Dakar Plateau, Dakar, Sénégal","7 500CFA","Poissons aquarium"
"1765120266-163","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3916725_uploaded_image1_1665569939.jpg","Mbour, Sénégal","500 000CFA","Anes"
"1765120266-164","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3916720_uploaded_image1_1665569801.jpg","Mbour, Sénégal","700 000CFA","Bœuf"
"1765120266-165","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3916692_uploaded_image1_1665568760.jpg","Mbour, Sénégal","400 000CFA","Paons bleus"
"1765120266-166","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3915043_uploaded_image1_1665477189.jpg","Fann-Point E-Amitié, Dakar, Sénégal","Prix sur demande","Chaton Scottish Fold"
"1765120266-167","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3905361_uploaded_image1_1664880986.jpg","Ziguinchor, Sénégal","2 500CFA","Cailles"
"1765120266-168","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3901686_uploaded_image1_1664658095.jpg","Yoff, Dakar, Sénégal","50 000CFA","Paon"
"1765120266-169","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3862604_uploaded_image1_1662310160.jpg","Keur Massar, Sénégal","9 000CFA","Œufs"
"1765120266-170","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3868453_uploaded_image1_1662603701.jpg","Thies, Sénégal","16 000CFA","Cobaye mâle"
"1765120266-171","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3850590_uploaded_image1_1661716395.jpg","Biscuiterie, Dakar, Sénégal","65 000CFA","Vache"
"1765120266-172","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3819174_uploaded_image1_1659877769.jpg","Niaga, Sénégal","Prix sur demande","Bœuf"
"1765120266-173","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3817866_uploaded_image1_1659784836.jpg","Niaga, Sénégal","750 000CFA","Bœuf"
"1765120266-174","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3814562_uploaded_image1_1659613355.jpg","Sacré-Coeur, Dakar, Sénégal","15 000CFA","Hamster dorée"
"1765120266-175","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3804681_uploaded_image1_1659094431.jpg","Bambey, Sénégal","1 000 000CFA","Vache"
"1765120266-176","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3803986_uploaded_image1_1659036881.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Peruche ondulée"
"1765120266-177","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3798116_uploaded_image1_1658707333.jpg","Niaga, Sénégal","Prix sur demande","Vache"
"1765120266-178","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3797181_uploaded_image1_1658618385.jpg","Keur Massar, Sénégal","Prix sur demande","Cailles"
"1765120266-179","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3784229_uploaded_image1_1657796861.jpg","Biscuiterie, Dakar, Sénégal","300 000CFA","Veau"
"1765120266-180","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3780966_uploaded_image1_1657566627.jpg","Sacré-Coeur, Dakar, Sénégal","15 000CFA","Hamster"
"1765120266-181","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3779809_uploaded_image1_1657474571.jpg","Dakar, Sénégal","45 000CFA","Couple Hamster"
"1765120266-182","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3775233_uploaded_image1_1657130525.jpg","Diamniadio, Sénégal","200 000CFA","Veaux"
"1765120266-183","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3773129_uploaded_image1_1657027947.jpg","Dakar, Sénégal","Prix sur demande","Oiseaux exotiques"
"1765120266-184","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3763969_uploaded_image1_1656542478.jpg","Guediawaye, Dakar, Sénégal","130 000CFA","Paire Oie"
"1765120266-185","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3761752_uploaded_image1_1656414791.jpg","Diamniadio, Sénégal","Prix sur demande","Canard"
"1765120266-186","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3747916_uploaded_image1_1655548507.jpg","Saint Louis, Sénégal","5 000CFA","Sacs de foin - Ngogne"
"1765120266-187","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3738425_uploaded_image1_1655026461.jpg","Sacré-Coeur, Dakar, Sénégal","25 000CFA","Couple cochons d'inde"
"1765120266-188","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3734952_uploaded_image1_1654795966.jpg","Niaga, Sénégal","Prix sur demande","Vache"
"1765120266-189","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3719072_uploaded_image1_1654007070.jpg","Niaga, Sénégal","65 000CFA","Oie"
"1765120266-190","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3693176_uploaded_image1_1652374886.jpg","Guediawaye, Dakar, Sénégal","12 000CFA","Perruches ondulées"
"1765120266-191","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3691179_uploaded_image1_1652274956.jpg","Niaga, Sénégal","Prix sur demande","Boeuf"
"1765120266-192","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3689324_uploaded_image1_1652181532.jpg","Mbao, Dakar, Sénégal","15 000CFA","Hamster"
"1765120266-193","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3686752_uploaded_image1_1652029317.jpg","Mboro, Sénégal","15 000CFA","Paire colverts de Rouen"
"1765120266-194","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3681874_uploaded_image1_1651750026.jpg","Fann, Dakar, Sénégal","160 000CFA","Chaton Angora"
"1765120266-195","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3679001_uploaded_image1_1651592167.jpg","Sicap foire, Dakar, Sénégal","2 000CFA","Caille"
"1765120266-196","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3672216_uploaded_image2_1651097217.jpeg","Yoff, Dakar, Sénégal","Prix sur demande","Perroquet grand Haras"
"1765120266-197","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3671821_uploaded_image1_1651072649.jpg","Fann, Dakar, Sénégal","375 000CFA","Chaton siamois"
"1765120266-198","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3651241_uploaded_image1_1649808275.jpg","Niaga, Sénégal","900 000CFA","Boeufs"
"1765120266-199","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3646953_uploaded_image1_1649560934.jpg","Mbour, Sénégal","450 000CFA","Oie géant"
"1765120266-200","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3645463_uploaded_image1_1649458129.jpg","Niaga, Sénégal","Prix sur demande","Boeuf"
"1765120266-201","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3645462_uploaded_image1_1649458078.jpg","Niaga, Sénégal","Prix sur demande","Boeuf"
"1765120266-202","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3634435_uploaded_image1_1648913898.jpg","Fann, Dakar, Sénégal","130 000CFA","Chaton Angora"
"1765120266-203","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3615764_uploaded_image1_1647715657.jpg","Mbao, Dakar, Sénégal","15 000CFA","Hamster"
"1765120266-204","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3614166_uploaded_image1_1647608880.jpg","Mbour, Sénégal","15 000CFA","Cochons"
"1765120266-205","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3613432_uploaded_image1_1647552342.jpg","Sicap Liberté, Dakar, Sénégal","1 000 000CFA","Taurillon laitier"
"1765120266-206","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3613416_uploaded_image1_1647551529.jpg","Fann, Dakar, Sénégal","400 000CFA","Chatons"
"1765120266-207","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3607957_uploaded_image1_1647266236.jpg","Kaolack, Sénégal","8 000CFA","Caille"
"1765120266-208","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3576048_uploaded_image1_1645409801.jpg","Parcelle Assainies, Dakar, Sénégal","500CFA","Poussin caille"
"1765120266-209","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3575899_uploaded_image1_1645394898.jpg","Dakar, Sénégal","20 000CFA","Dinde mâle"
"1765120266-210","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3569402_uploaded_image1_1644969388.jpg","Dakar, Sénégal","35 000CFA","Poussins  d’oies"
"1765120266-211","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3569117_uploaded_image1_1644951974.jpg","Saint Louis, Sénégal","500 000CFA","Cheval"
"1765120266-212","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3544114_uploaded_image1_1643467299.jpg","Bambey, Sénégal","900 000CFA","Bœufs"
"1765120266-213","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3526170_uploaded_image1_1642274663.jpg","Dakar, Sénégal","Prix sur demande","Jeune cheval"
"1765120266-214","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3525591_uploaded_image1_1642246209.jpg","Mbao, Dakar, Sénégal","15 000CFA","Hamsters"
"1765120266-215","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3523752_uploaded_image1_1642113362.jpg","Louga, Sénégal","150 000CFA","Bouc Espagnol"
"1765120266-216","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3520084_uploaded_image1_1641925340.jpg","Thies, Sénégal","45 000CFA","Cochon dinde"
"1765120266-217","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3520078_uploaded_image1_1641925243.jpg","Thies, Sénégal","45 000CFA","Cochon dinde"
"1765120266-218","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3520065_uploaded_image1_1641924846.jpg","Thies, Sénégal","45 000CFA","Cochon dinde"
"1765120266-219","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3515231_uploaded_image1_1641645085.jpg","Dakar, Sénégal","Prix sur demande","Cheval"
"1765120266-220","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3515163_uploaded_image1_1641642618.jpg","Fann-Point E-Amitié, Dakar, Sénégal","Prix sur demande","Chat persan chinchilla"
"1765120266-221","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3509381_uploaded_image1_1641354659.jpg","Dieuppeul-Derklé, Dakar, Sénégal","300 000CFA","Bœufs"
"1765120266-222","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3502571_uploaded_image1_1640864798.jpg","Mbao, Dakar, Sénégal","15 000CFA","Hamster"
"1765120266-223","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3500261_uploaded_image1_1640699224.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","350 000CFA","Paon"
"1765120266-224","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3496368_uploaded_image2_1640341893.jpeg","Dakar, Sénégal","20 000CFA","Oies de toulouse"
"1765120266-225","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3492877_uploaded_image1_1640096405.jpg","Bambey, Sénégal","900 000CFA","Bœuf"
"1765120266-226","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3474757_uploaded_image2_1638966967.jpeg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Dindes"
"1765120266-227","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3450631_uploaded_image1_1637664547.jpg","Grand Dakar, Dakar, Sénégal","Prix sur demande","Chaton siamois"
"1765120266-228","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3448056_uploaded_image1_1637499860.jpg","Louga, Sénégal","Prix sur demande","Bœufs"
"1765120266-229","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3425196_uploaded_image1_1636231334.jpg","Dakar, Sénégal","90 000CFA","Couple dinde rouge"
"1765120266-230","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3422543_uploaded_image1_1636113502.jpg","Dakar, Sénégal","Prix sur demande","Canards"
"1765120266-231","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3418166_uploaded_image1_1635935843.jpg","Thies, Sénégal","100 000CFA","Paire d'oie"
"1765120266-232","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3413662_uploaded_image1_1635765247.jpg","Mbour, Sénégal","450 000CFA","Oies de toulouse"
"1765120266-233","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3405018_uploaded_image1_1635264107.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","2 000CFA","Cailles"
"1765120266-234","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg","Guediawaye, Dakar, Sénégal","Prix sur demande","Perruches"
"1765120266-235","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3389732_uploaded_image1_1634436997.jpg","Mbao, Dakar, Sénégal","450 000CFA","Trio de paon bleu"
"1765120266-236","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3372722_uploaded_image1_1633568000.jpg","Keur Massar, Sénégal","300 000CFA","Paon bleu adulte"
"1765120266-237","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3371486_uploaded_image1_1633522085.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","1 500CFA","Cailles"
"1765120266-238","https://sn.coinafrique.com/categorie/autres-animaux?page=4","https://images.coinafrique.com/thumb_3369906_uploaded_image1_1633454163.jpg","Dakar, Sénégal","500 000CFA","Bœuf"
"1765120270-239","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4569529_uploaded_image1_1706630955.jpg","Dakar Plateau, Dakar, Sénégal","400 000CFA","Chaton Persan"
"1765120270-240","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4568012_uploaded_image1_1706543950.jpg","Mbao, Dakar, Sénégal","600 000CFA","Boeuf"
"1765120270-241","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4555313_uploaded_image1_1705776199.jpg","Keur Massar, Sénégal","20 000CFA","Cochons d'inde"
"1765120270-242","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4540889_uploaded_image1_1705029103.jpg","Fann, Dakar, Sénégal","750 000CFA","Chaton Scotish Fold"
"1765120270-243","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4540876_uploaded_image1_1705028116.jpg","Dakar, Sénégal","400 000CFA","Chaton Persan"
"1765120270-244","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4534540_uploaded_image1_1704746080.jpg","Diamalaye 2, Dakar, Sénégal","Prix sur demande","Bœuf"
"1765120270-245","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4534116_uploaded_image2_1704727054.jpeg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Poissons aquarium"
"1765120270-246","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4517799_uploaded_image1_1703777941.jpg","Saint Louis, Sénégal","1 500 000CFA","Chatons Serval"
"1765120270-247","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4506000_uploaded_image1_1702997150.jpg","Kolda, Sénégal","40 000CFA","Couple dinde"
"1765120270-248","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4503064_uploaded_image1_1702806770.jpg","Keur Massar, Sénégal","20 000CFA","Cochons"
"1765120270-249","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4503058_uploaded_image1_1702806558.jpg","Keur Massar, Sénégal","20 000CFA","Cochons"
"1765120270-250","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4465594_uploaded_image1_1700505532.jpg","Guediawaye, Dakar, Sénégal","75 000CFA","Pintade"
"1765120270-251","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4456172_uploaded_image1_1699885668.jpg","Dieuppeul-Derklé, Dakar, Sénégal","40 000CFA","Perruche Anglaise"
"1765120270-252","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4456156_uploaded_image1_1699884359.jpg","Dieuppeul-Derklé, Dakar, Sénégal","15 000CFA","Perruches ondulées"
"1765120270-253","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4454743_uploaded_image1_1699793813.jpg","Dakar, Sénégal","1 500CFA","Cailles"
"1765120270-254","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4452994_uploaded_image1_1699659802.jpg","Thies, Sénégal","7 000CFA","Perruche ondulée"
"1765120270-255","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4451044_uploaded_image1_1699554808.jpg","Dakar, Sénégal","250 000CFA","Paon"
"1765120270-256","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4435457_uploaded_image1_1698661056.jpg","Yoff, Dakar, Sénégal","65 000CFA","Paon"
"1765120270-257","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4412768_uploaded_image1_1697036744.jpg","Keur Massar, Sénégal","7 000CFA","Pintade"
"1765120270-258","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4411374_uploaded_image1_1696959883.jpg","Point E, Dakar, Sénégal","50 000CFA","Perroquet"
"1765120270-259","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4409000_uploaded_image1_1696840958.jpg","Thies, Sénégal","Prix sur demande","Oies de Toulouse"
"1765120270-260","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4408804_uploaded_image1_1696809535.jpg","Guediawaye, Dakar, Sénégal","30 000CFA","Dindes"
"1765120270-261","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4408799_uploaded_image1_1696809191.jpg","Guediawaye, Dakar, Sénégal","40 000CFA","Pintades"
