web_scraper_order,web_scraper_start_url,image,location,price,name
"1765119366-1","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_821121_uploaded_image1_1565195094.42.png","Mbour, Sénégal","600 000CFA","Moutons Ladoum"
"1765119366-2","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_817625_uploaded_image1_1565109322.3.png","Guédiawaye, Dakar, Sénégal","125 000CFA","Mouton"
"1765119366-3","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_816772_uploaded_image1_1565095331.9.png","Sénégal","200 000CFA","Moutons"
"1765119366-4","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_816757_uploaded_image1_1565095118.35.png","Sénégal","450 000CFA","Mouton"
"1765119366-5","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_814608_uploaded_image1_1565037403.53.png","Sénégal","200 000CFA","Mouton de Tabaski"
"1765119366-6","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_813350_uploaded_image1_1565013886.42.png","Sénégal","100 000CFA","Mouton"
"1765119366-7","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_813339_uploaded_image1_1565013644.12.png","Sénégal","200 000CFA","Mouton"
"1765119366-8","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_812873_uploaded_image1_1565005940.44.png","Les Parcelles Assainies, Dakar, Sénégal","200 000CFA","Mouton"
"1765119366-9","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_811661_uploaded_image1_1564966582.22.png","Dakar, Sénégal","500 000CFA","Moutons"
"1765119366-10","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_811659_uploaded_image1_1564966498.04.png","Dakar, Sénégal","700 000CFA","Moutons"
"1765119366-11","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_811594_uploaded_image1_1564961187.75.png","Sénégal","200 000CFA","Moutons"
"1765119366-12","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_808861_uploaded_image1_1564856185.45.png","Dakar, Sénégal","650 000CFA","Moutons"
"1765119366-13","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_808847_uploaded_image1_1564855996.2.png","Dakar, Sénégal","700 000CFA","Moutons"
"1765119366-14","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_808844_uploaded_image1_1564855896.73.png","Dakar, Sénégal","700 000CFA","Moutons"
"1765119366-15","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_806719_uploaded_image1_1564781347.58.png","Sénégal","350 000CFA","Mouton de race"
"1765119366-16","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_806646_uploaded_image1_1564777404.89.png","Sénégal","400 000CFA","Mouton"
"1765119366-17","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_805188_uploaded_image1_1564750708.3.png","Guediawaye, Dakar, Sénégal","250 000CFA","Mouton"
"1765119366-18","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_804227_uploaded_image1_1564738205.66.png","Diamniadio, Sénégal","200 000CFA","Moutons"
"1765119366-19","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_803088_uploaded_image1_1564684268.56.png","Dakar, Sénégal","300 000CFA","Mouton"
"1765119366-20","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_799765_uploaded_image1_1564597010.71.png","Guediawaye, Dakar, Sénégal","200 000CFA","Mouton de Tabaski"
"1765119366-21","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_799761_uploaded_image1_1564596876.58.png","Guediawaye, Dakar, Sénégal","225 000CFA","Mouton de Tabaski"
"1765119366-22","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_798367_uploaded_image1_1564573411.3.png","Dakar, Sénégal","175 000CFA","Mouton Azawat"
"1765119366-23","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_786617_uploaded_image1_1564216906.07.png","Dakar, Sénégal","Prix sur demande","Mouton Ladoum"
"1765119366-24","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_785715_uploaded_image1_1564176313.33.png","Dakar, Sénégal","Prix sur demande","Moutons de Tabaski"
"1765119366-25","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_785089_uploaded_image1_1564159860.27.png","Dieuppeul-Derklé, Dakar, Sénégal","200 000CFA","Mouton"
"1765119366-26","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_784942_uploaded_image1_1564157496.5.png","Sénégal","Prix sur demande","Mouton Tabaski"
"1765119366-27","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_784546_uploaded_image1_1564151388.91.png","Grand Yoff, Dakar, Sénégal","200 000CFA","Moutons Ladoum"
"1765119366-28","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_774363_uploaded_image1_1563912507.32.png","Dakar, Sénégal","220 000CFA","Mouton"
"1765119366-29","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_774349_uploaded_image1_1563912073.63.png","Keur Massar, Sénégal","220 000CFA","Mouton - Bélier"
"1765119366-30","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_afrikannonce_932560_uploaded_image1_1568203329.3.jpg","Sénégal","950 000CFA","Mouton Ladoum"
"1765119366-31","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_769625_uploaded_image1_1563810689.31.png","Guediawaye, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119366-32","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_769623_uploaded_image1_1563810688.43.png","Guediawaye, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119366-33","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_766916_uploaded_image1_1563732550.35.png","Dakar, Sénégal","300 000CFA","Mouton"
"1765119366-34","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_766905_uploaded_image1_1563732059.09.png","Sénégal","250 000CFA","Mouton"
"1765119366-35","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_766836_uploaded_image1_1563729305.46.png","Dakar-Plateau, Dakar, Sénégal","250 000CFA","Mouton"
"1765119366-36","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_766814_uploaded_image1_1563728621.09.png","Dakar-Plateau, Dakar, Sénégal","250 000CFA","Moutons"
"1765119366-37","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_766491_uploaded_image1_1563713033.52.png","Dakar, Sénégal","420 000CFA","Mouton Ladoum"
"1765119366-38","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_765218_uploaded_image1_1563649515.86.png","Guediawaye, Dakar, Sénégal","450 000CFA","Mouton Ladoum"
"1765119366-39","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_761777_uploaded_image1_1563546210.72.png","Grand Dakar, Dakar, Sénégal","Prix sur demande","Mouton Malaw"
"1765119366-40","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_afrikannonce_932546_uploaded_image1_1568203274.06.jpg","Sénégal","800 000CFA","Ladoum mâle et femelle"
"1765119366-41","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754311_uploaded_image1_1563375993.83.png","Sénégal","Prix sur demande","Moutons"
"1765119366-42","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754270_uploaded_image1_1563375178.15.png","HLM, Dakar, Sénégal","140 000CFA","Mouton Tabaskie"
"1765119366-43","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754269_uploaded_image1_1563375078.76.png","HLM, Dakar, Sénégal","140 000CFA","Mouton Tabaskie"
"1765119366-44","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754261_uploaded_image1_1563374953.78.png","HLM, Dakar, Sénégal","140 000CFA","Mouton"
"1765119366-45","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754257_uploaded_image1_1563374819.0.png","HLM, Dakar, Sénégal","150 000CFA","Mouton gris noir"
"1765119366-46","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_754242_uploaded_image1_1563374558.14.png","Sénégal","Prix sur demande","Mouton"
"1765119366-47","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_752727_uploaded_image2_1563357212.02.png","Hann Bel-Air, Dakar, Sénégal","Prix sur demande","Mouton de Tabaski"
"1765119366-48","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_752719_uploaded_image1_1563357011.76.png","Hann Bel-Air, Dakar, Sénégal","Prix sur demande","Mouton de Tabaski"
"1765119366-49","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_751785_uploaded_image1_1563314576.98.png","Saint Louis, Sénégal","300 000CFA","Mouton"
"1765119366-50","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_751740_uploaded_image1_1563313372.96.png","Sénégal","220CFA","Mouton"
"1765119366-51","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743301_uploaded_image1_1563049123.51.png","Sénégal","25 000CFA","Mouton"
"1765119366-52","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743069_uploaded_image1_1563041443.85.png","Guediawaye, Dakar, Sénégal","260 000CFA","Mouton"
"1765119366-53","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743068_uploaded_image1_1563041352.73.png","Guediawaye, Dakar, Sénégal","160 000CFA","Moutons"
"1765119366-54","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743067_uploaded_image1_1563041352.31.png","Guediawaye, Dakar, Sénégal","160 000CFA","Mouton"
"1765119366-55","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743066_uploaded_image1_1563041262.7.png","Guediawaye, Dakar, Sénégal","150 000CFA","Mouton"
"1765119366-56","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_743065_uploaded_image1_1563041220.15.png","Guediawaye, Dakar, Sénégal","150 000CFA","Mouton"
"1765119366-57","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_742328_uploaded_image1_1563020125.88.png","Sénégal","250 000CFA","Moutons"
"1765119366-58","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_730962_uploaded_image1_1562758817.51.png","Fann, Dakar, Sénégal","190 000CFA","Moutons"
"1765119366-59","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_725090_uploaded_image1_1562603963.91.png","HLM, Dakar, Sénégal","250 000CFA","Mouton Tabaski"
"1765119366-60","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_724916_uploaded_image1_1562601308.96.png","Koussanar, Sénégal","Prix sur demande","Moutons"
"1765119366-61","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_723681_uploaded_image1_1562583405.41.png","Guediawaye, Dakar, Sénégal","300 000CFA","Mouton Ladoum"
"1765119366-62","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_722669_uploaded_image1_1562546978.82.png","Dakar, Sénégal","150 000CFA","Moutons"
"1765119366-63","https://sn.coinafrique.com/categorie/moutons?page=16","https://images.coinafrique.com/thumb_721746_uploaded_image1_1562546733.94.png","Dakar, Sénégal","150 000CFA","Moutons de race"
"1765119370-64","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1910059_uploaded_image1_1586295543.6.png","Dakar-Plateau, Dakar, Sénégal","185 000CFA","Mouton Ladoum"
"1765119370-65","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1909212_uploaded_image1_1586284198.32.png","Dakar-Plateau, Dakar, Sénégal","200 000CFA","Mouton"
"1765119370-66","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1909205_uploaded_image1_1586284053.48.png","Dakar-Plateau, Dakar, Sénégal","300 000CFA","Mouton"
"1765119370-67","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1905916_uploaded_image1_1586247542.22.png","Thies, Sénégal","350 000CFA","Moutons"
"1765119370-68","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1904199_uploaded_image1_1586204493.61.png","Dakar Plateau, Dakar, Sénégal","170 000CFA","Mouton"
"1765119370-69","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1869297_uploaded_image1_1585585673.13.png","Guediawaye, Dakar, Sénégal","Prix sur demande","Ladoum jeune femelle"
"1765119370-70","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1863893_uploaded_image1_1585491707.63.png","Dakar-Plateau, Dakar, Sénégal","150 000CFA","Moutons Toulabire"
"1765119370-71","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1860713_uploaded_image1_1585413193.66.png","Keur Massar, Sénégal","Prix sur demande","Ladoum pur sang"
"1765119370-72","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1847816_uploaded_image1_1585163617.45.png","Dakar-Plateau, Dakar, Sénégal","95 000CFA","Mouton"
"1765119370-73","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1843870_uploaded_image1_1585120034.1.png","Dakar-Plateau, Dakar, Sénégal","450 000CFA","Petit mouton"
"1765119370-74","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1843866_uploaded_image1_1585119994.59.png","Dakar-Plateau, Dakar, Sénégal","400 000CFA","Mouton"
"1765119370-75","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1843864_uploaded_image1_1585119964.75.png","Dakar-Plateau, Dakar, Sénégal","1 500 000CFA","Mouton"
"1765119370-76","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1838123_uploaded_image1_1584988683.06.png","Dakar-Plateau, Dakar, Sénégal","85 000CFA","Moutons"
"1765119370-77","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1830885_uploaded_image1_1584859590.65.png","Dakar-Plateau, Dakar, Sénégal","95 000CFA","Mouton"
"1765119370-78","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1823834_uploaded_image1_1584711324.24.png","Dakar-Plateau, Dakar, Sénégal","400 000CFA","Mouton Ladoum"
"1765119370-79","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1823167_uploaded_image1_1584704737.56.png","Ouakam, Dakar, Sénégal","1 500 000CFA","Ladoum"
"1765119370-80","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1817604_uploaded_image1_1584619772.78.png","Rufisque, Sénégal","350CFA","Mouton"
"1765119370-81","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1814464_uploaded_image1_1584555845.45.png","M'bour, Sénégal","180 000CFA","Mouton"
"1765119370-82","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1802901_uploaded_image1_1584375644.03.png","Dakar-Plateau, Dakar, Sénégal","120 000CFA","Mouton"
"1765119370-83","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1788990_uploaded_image1_1584108921.63.png","Ouakam, Dakar, Sénégal","280 000CFA","Mouton"
"1765119370-84","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1712699_uploaded_image1_1582797667.2.png","Dakar-Plateau, Dakar, Sénégal","850 000CFA","Ladoum pur sang"
"1765119370-85","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1710929_uploaded_image1_1582758028.84.png","Sénégal","Prix sur demande","Mouton"
"1765119370-86","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1705512_uploaded_image1_1582672344.35.png","HLM, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119370-87","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1689899_uploaded_image1_1582386569.78.png","Dakar Plateau, Dakar, Sénégal","180 000CFA","Métisse Azawat"
"1765119370-88","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1660551_uploaded_image1_1581908728.72.png","Dakar, Sénégal","Prix sur demande","Femelle Baine Mélo"
"1765119370-89","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1655632_uploaded_image1_1581790027.94.png","Keur Massar, Sénégal","Prix sur demande","Mouton Géniteur"
"1765119370-90","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1644447_uploaded_image1_1581598949.87.png","Rufisque, Sénégal","350 000CFA","Agnel Ladoum"
"1765119370-91","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1634438_uploaded_image1_1581445535.38.png","Dakar, Sénégal","1 600 000CFA","Lots  de ladoum"
"1765119370-92","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1618881_uploaded_image1_1581221831.16.png","HLM, Dakar, Sénégal","Prix sur demande","Moutons"
"1765119370-93","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1599640_uploaded_image1_1580917148.36.png","Keur Massar, Sénégal","700 000CFA","Femelle Ladoum"
"1765119370-94","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1599587_uploaded_image1_1580916817.7.png","Keur Massar, Sénégal","700 000CFA","Femelle ladoum"
"1765119370-95","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1599357_uploaded_image1_1580914588.98.png","Keur Massar, Sénégal","700 000CFA","Femelle ladoum"
"1765119370-96","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1594060_uploaded_image1_1580838107.76.png","Grand Yoff, Dakar, Sénégal","700 000CFA","Mouton ladoum"
"1765119370-97","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1584173_uploaded_image2_1580715083.79.png","Keur Massar, Sénégal","Prix sur demande","Brebis"
"1765119370-98","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1569276_uploaded_image1_1580439784.74.png","Guediawaye, Dakar, Sénégal","2 000 000CFA","Ladoum"
"1765119370-99","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1568450_uploaded_image1_1580419421.87.png","Koumpentoum, Sénégal","300 000CFA","Bali bali"
"1765119370-100","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1568440_uploaded_image1_1580419287.32.png","Koumpentoum, Sénégal","300 000CFA","Bali bali"
"1765119370-101","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1560181_uploaded_image1_1580308236.91.png","Kaffrine, Sénégal","2 500 000CFA","Ladoum pur sang"
"1765119370-102","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1558957_uploaded_image1_1580297798.0.png","Keur Massar, Sénégal","310 000CFA","Azawate pur sang"
"1765119370-103","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1508083_uploaded_image1_1579516459.16.png","Guédiawaye, Dakar, Sénégal","250 000CFA","Mouton métisse"
"1765119370-104","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1508049_uploaded_image1_1579516246.04.png","Guédiawaye, Dakar, Sénégal","550 000CFA","Ladoum"
"1765119370-105","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1496305_uploaded_image1_1579283752.49.png","Dakar, Sénégal","Prix sur demande","Femelle mouton"
"1765119370-106","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1465125_uploaded_image1_1578761112.58.png","Sénégal","550 000CFA","Mouton Ladoum pur"
"1765119370-107","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1439414_uploaded_image1_1578387477.53.png","Sénégal","350 000CFA","Mouton"
"1765119370-108","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1428061_uploaded_image1_1578172386.49.png","Fass, Dakar, Sénégal","350 000CFA","Mouton ladoum"
"1765119370-109","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1428044_uploaded_image1_1578172236.81.png","Fass, Dakar, Sénégal","300 000CFA","Mouton ladoum"
"1765119370-110","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1428032_uploaded_image1_1578172063.21.png","Fass, Dakar, Sénégal","450 000CFA","Mouton ladoum"
"1765119370-111","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1428014_uploaded_image1_1578171800.77.png","Fass, Dakar, Sénégal","400 000CFA","Mouton ladoum"
"1765119370-112","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1427992_uploaded_image1_1578171485.84.png","Fass, Dakar, Sénégal","300 000CFA","Mouton Ladoum"
"1765119370-113","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1365032_uploaded_image1_1576782111.75.png","Mermoz-Sacré Coeur, Dakar, Sénégal","45 000CFA","Mouton"
"1765119370-114","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1344753_uploaded_image1_1576433631.25.png","Mermoz-Sacré-Cœur, Dakar, Sénégal","450 000CFA","Mouton Pur Ladoum"
"1765119370-115","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1325277_uploaded_image1_1576061574.29.png","Dakar, Sénégal","300 000CFA","Ladoums femelles"
"1765119370-116","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1318185_uploaded_image1_1575932357.93.png","Sénégal","230 000CFA","Mouton"
"1765119370-117","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1311660_uploaded_image1_1575815111.89.png","HLM, Dakar, Sénégal","300 000CFA","Moutons ladoum"
"1765119370-118","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1277749_uploaded_image1_1575181984.71.png","Dakar, Sénégal","450 000CFA","Moutons Ladoum"
"1765119370-119","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1257886_uploaded_image1_1574822653.08.png","Ouakam, Dakar, Sénégal","1 200 000CFA","Mouton Ladoum"
"1765119370-120","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1250492_uploaded_image1_1574686160.92.png","Ouakam, Dakar, Sénégal","200 000CFA","Mouton Femelle"
"1765119370-121","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1244039_uploaded_image1_1574540988.49.png","Fass, Dakar, Sénégal","1 800 000CFA","Mouton Ladoum"
"1765119370-122","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1232770_uploaded_image1_1574350083.33.png","Guédiawaye, Dakar, Sénégal","1 000 000CFA","Ladoum pur-sang"
"1765119370-123","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1232751_uploaded_image1_1574349870.57.png","Guédiawaye, Dakar, Sénégal","900 000CFA","Mouton Ladoum femelle"
"1765119370-124","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1232723_uploaded_image1_1574349658.02.png","Guediawaye, Dakar, Sénégal","1 200 000CFA","Géniteur ladoum"
"1765119370-125","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1184273_uploaded_image1_1573484550.53.png","Rufisque, Sénégal","250 000CFA","Mouton Azawat femelle"
"1765119370-126","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1161905_uploaded_image1_1573036903.11.png","Guédiawaye, Dakar, Sénégal","850 000CFA","Mouton"
"1765119370-127","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1149005_uploaded_image1_1572802043.92.png","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119370-128","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1148983_uploaded_image1_1572801522.59.png","Cambérène, Dakar, Sénégal","Prix sur demande","Moutons"
"1765119370-129","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1146805_uploaded_image1_1572743966.95.png","Guediawaye, Dakar, Sénégal","1 000 000CFA","Mouton Ladoum"
"1765119370-130","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1124971_uploaded_image1_1572334376.0.png","Mermoz-Sacré-Cœur, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119370-131","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1123949_uploaded_image1_1572299345.59.png","Mermoz-Sacré-Cœur, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119370-132","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1115941_uploaded_image1_1572130509.65.png","Saint-Louis, Sénégal","Prix sur demande","Mouton"
"1765119370-133","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1076240_uploaded_image1_1571327802.39.png","Guediawaye, Dakar, Sénégal","200 000CFA","Mouton"
"1765119370-134","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1051956_uploaded_image1_1570797287.2.png","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Mouton Ladoum"
"1765119370-135","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1019265_uploaded_image1_1570111185.44.png","Guédiawaye, Dakar, Sénégal","300 000CFA","Mouton Ladoum"
"1765119370-136","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1018278_uploaded_image1_1570099156.71.png","Guediawaye, Dakar, Sénégal","Prix sur demande","Bébé ladoum à vendre"
"1765119370-137","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_1011179_uploaded_image1_1569950641.25.png","Medina, Dakar, Sénégal","Prix sur demande","Moutons Ladoum"
"1765119370-138","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_979736_uploaded_image1_1569270173.14.png","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119370-139","https://sn.coinafrique.com/categorie/moutons?page=15","https://images.coinafrique.com/thumb_972890_uploaded_image1_1569103076.52.png","Kaolack, Sénégal","1 200 000CFA","Mouton Ladoum mâle"
